CNT,JUSO_SIDO
161,강원도
1551,경기도
480,경상남도
209,경상북도
170,광주시
148,대구시
154,대전시
471,부산시
665,서울시
42,세종시
76,울산시
530,인천시
460,전라남도
169,전라북도
472,제주도
248,충청남도
175,충청북도
