CNT,JUSO_SIDO
151,강원도
1627,경기도
523,경상남도
237,경상북도
194,광주시
170,대구시
129,대전시
487,부산시
619,서울시
34,세종시
72,울산시
532,인천시
1263,전라남도
165,전라북도
480,제주도
235,충청남도
168,충청북도
