CNT,JUSO_SIDO
261,강원도
1695,경기도
471,경상남도
418,경상북도
174,광주시
341,대구시
253,대전시
487,부산시
636,서울시
52,세종시
237,울산시
640,인천시
721,전라남도
259,전라북도
474,제주도
374,충청남도
314,충청북도
