CNT,JUSO_SIDO
125,강원도
857,경기도
280,경상남도
147,경상북도
60,광주시
96,대구시
69,대전시
167,부산시
286,서울시
23,세종시
98,울산시
236,인천시
224,전라남도
85,전라북도
133,제주도
145,충청남도
109,충청북도
