CNT,JUSO_SIDO
71,강원도
508,경기도
129,경상남도
133,경상북도
38,광주시
82,대구시
43,대전시
149,부산시
233,서울시
9,세종시
408,울산시
153,인천시
119,전라남도
89,전라북도
106,제주도
113,충청남도
73,충청북도
