CNT,JUSO_SIDO
273,강원도
2524,경기도
803,경상남도
407,경상북도
285,광주시
285,대구시
246,대전시
681,부산시
907,서울시
67,세종시
158,울산시
693,인천시
524,전라남도
272,전라북도
482,제주도
405,충청남도
283,충청북도
