CNT,CONVAL,EXTRACT_DE
72,벤츠 CLS,202301
185,벤츠 CLS,202302
220,벤츠 CLS,202303
167,벤츠 CLS,202304
268,벤츠 CLS,202305
375,벤츠 CLS,202306
208,벤츠 CLS,202307
274,벤츠 CLS,202308
221,벤츠 CLS,202309
333,벤츠 CLS,202310
349,벤츠 CLS,202311
227,벤츠 CLS,202312
17,벤츠 CLS,202401
2,벤츠 CLS,202403
4,벤츠 CLS,202406
