CNT,JUSO_SIDO
64,강원도
504,경기도
196,경상남도
103,경상북도
29,광주시
48,대구시
34,대전시
181,부산시
190,서울시
12,세종시
25,울산시
406,인천시
343,전라남도
55,전라북도
148,제주도
87,충청남도
57,충청북도
