CNT,JUSO_SIDO
26,강원도
157,경기도
54,경상남도
35,경상북도
18,광주시
22,대구시
20,대전시
21,부산시
29,서울시
6,세종시
12,울산시
50,인천시
42,전라남도
26,전라북도
12,제주도
58,충청남도
44,충청북도
