CNT,CONVAL,EXTRACT_DE
1,맥라렌 GT,202301
3,맥라렌 GT,202303
1,맥라렌 GT,202304
1,맥라렌 GT,202305
2,맥라렌 GT,202306
2,맥라렌 GT,202307
1,맥라렌 GT,202308
1,맥라렌 GT,202309
1,맥라렌 GT,202402
