CNT,JUSO_SIDO
150,강원도
1667,경기도
904,경상남도
250,경상북도
167,광주시
214,대구시
207,대전시
504,부산시
734,서울시
56,세종시
103,울산시
753,인천시
625,전라남도
203,전라북도
543,제주도
323,충청남도
282,충청북도
