CNT,CONVAL,EXTRACT_DE
94,지프 그랜드 체로키,202301
54,지프 그랜드 체로키,202302
93,지프 그랜드 체로키,202303
33,지프 그랜드 체로키,202304
55,지프 그랜드 체로키,202305
96,지프 그랜드 체로키,202306
79,지프 그랜드 체로키,202307
124,지프 그랜드 체로키,202308
111,지프 그랜드 체로키,202309
79,지프 그랜드 체로키,202310
164,지프 그랜드 체로키,202311
231,지프 그랜드 체로키,202312
79,지프 그랜드 체로키,202401
41,지프 그랜드 체로키,202402
109,지프 그랜드 체로키,202403
106,지프 그랜드 체로키,202404
89,지프 그랜드 체로키,202405
53,지프 그랜드 체로키,202406
