CNT,JUSO_SIDO
92,강원도
834,경기도
258,경상남도
152,경상북도
67,광주시
156,대구시
99,대전시
230,부산시
278,서울시
24,세종시
90,울산시
356,인천시
323,전라남도
56,전라북도
162,제주도
140,충청남도
98,충청북도
