CNT,JUSO_SIDO
27,강원도
165,경기도
41,경상남도
28,경상북도
18,광주시
21,대구시
17,대전시
31,부산시
42,서울시
2,세종시
8,울산시
38,인천시
44,전라남도
28,전라북도
4,제주도
46,충청남도
28,충청북도
