CNT,JUSO_SIDO
2,강원도
33,경기도
14,경상남도
5,경상북도
5,광주시
2,대구시
6,대전시
4,부산시
13,서울시
1,세종시
2,울산시
15,인천시
3,전라남도
5,전라북도
9,제주도
8,충청남도
1,충청북도
