CNT,JUSO_SIDO
13,강원도
38,경기도
12,경상남도
3,경상북도
7,광주시
1,대구시
64,대전시
9,부산시
38,서울시
19,울산시
13,인천시
4,전라남도
15,전라북도
13,충청남도
10,충청북도
