CNT,JUSO_SIDO
124,강원도
1039,경기도
370,경상남도
226,경상북도
123,광주시
250,대구시
111,대전시
304,부산시
621,서울시
26,세종시
163,울산시
394,인천시
305,전라남도
156,전라북도
456,제주도
198,충청남도
132,충청북도
