CNT,CONVAL,EXTRACT_DE
81,볼보 V60,202301
64,볼보 V60,202302
164,볼보 V60,202303
101,볼보 V60,202304
100,볼보 V60,202305
74,볼보 V60,202306
58,볼보 V60,202307
39,볼보 V60,202308
1,볼보 V60,202309
195,볼보 V60,202310
95,볼보 V60,202311
121,볼보 V60,202312
36,볼보 V60,202401
54,볼보 V60,202402
38,볼보 V60,202403
76,볼보 V60,202404
108,볼보 V60,202405
131,볼보 V60,202406
