CNT,JUSO_SIDO
15,강원도
110,경기도
30,경상남도
16,경상북도
5,광주시
11,대구시
11,대전시
18,부산시
24,서울시
1,세종시
7,울산시
31,인천시
50,전라남도
15,전라북도
11,제주도
25,충청남도
14,충청북도
