CNT,JUSO_SIDO
18,강원도
54,경기도
179,경상남도
24,경상북도
28,광주시
3,대구시
123,대전시
33,부산시
67,서울시
2,울산시
52,인천시
31,전라남도
33,전라북도
52,제주도
39,충청남도
12,충청북도
