CNT,JUSO_SIDO
189,강원도
1736,경기도
564,경상남도
356,경상북도
164,광주시
302,대구시
264,대전시
436,부산시
908,서울시
59,세종시
333,울산시
1070,인천시
690,전라남도
237,전라북도
745,제주도
331,충청남도
187,충청북도
