CNT,JUSO_SIDO
23,강원도
182,경기도
21,경상남도
16,경상북도
15,광주시
19,대구시
18,대전시
22,부산시
86,서울시
6,세종시
19,울산시
38,인천시
11,전라남도
8,전라북도
31,제주도
20,충청남도
17,충청북도
