CNT,JUSO_SIDO
36,강원도
238,경기도
83,경상남도
71,경상북도
37,광주시
51,대구시
31,대전시
79,부산시
147,서울시
8,세종시
21,울산시
149,인천시
88,전라남도
38,전라북도
33,제주도
53,충청남도
39,충청북도
