CNT,JUSO_SIDO
269,강원도
2032,경기도
799,경상남도
485,경상북도
254,광주시
383,대구시
292,대전시
552,부산시
1081,서울시
70,세종시
364,울산시
735,인천시
775,전라남도
346,전라북도
681,제주도
427,충청남도
284,충청북도
