CNT,JUSO_SIDO
37,강원도
132,경기도
44,경상남도
47,경상북도
14,광주시
31,대구시
21,대전시
33,부산시
57,서울시
4,세종시
47,울산시
27,인천시
34,전라남도
16,전라북도
18,제주도
37,충청남도
35,충청북도
