CNT,JUSO_SIDO
28,강원도
53,경기도
16,경상남도
6,경상북도
1,광주시
4,대구시
3,대전시
6,부산시
16,서울시
2,세종시
19,울산시
6,인천시
15,전라남도
29,전라북도
20,충청남도
13,충청북도
