CNT,JUSO_SIDO
30,강원도
186,경기도
37,경상남도
35,경상북도
27,광주시
27,대구시
8,대전시
39,부산시
39,서울시
5,세종시
5,울산시
37,인천시
23,전라남도
17,전라북도
25,제주도
34,충청남도
26,충청북도
