CNT,JUSO_SIDO
222,강원도
1712,경기도
358,경상남도
287,경상북도
165,광주시
206,대구시
150,대전시
344,부산시
632,서울시
20,세종시
110,울산시
426,인천시
251,전라남도
178,전라북도
46,제주도
287,충청남도
218,충청북도
