CNT,JUSO_SIDO
90,강원도
793,경기도
195,경상남도
192,경상북도
58,광주시
148,대구시
95,대전시
239,부산시
208,서울시
16,세종시
68,울산시
520,인천시
189,전라남도
103,전라북도
488,제주도
142,충청남도
131,충청북도
