CNT,JUSO_SIDO
19,강원도
325,경기도
134,경상남도
59,경상북도
33,광주시
48,대구시
66,대전시
171,부산시
176,서울시
12,세종시
21,울산시
149,인천시
81,전라남도
34,전라북도
127,제주도
53,충청남도
52,충청북도
