CNT,JUSO_SIDO
216,강원도
2008,경기도
588,경상남도
295,경상북도
211,광주시
234,대구시
186,대전시
735,부산시
892,서울시
36,세종시
105,울산시
864,인천시
484,전라남도
242,전라북도
612,제주도
375,충청남도
246,충청북도
