CNT,JUSO_SIDO
20,강원도
104,경기도
41,경상남도
20,경상북도
9,광주시
8,대구시
11,대전시
25,부산시
31,서울시
2,세종시
7,울산시
33,인천시
57,전라남도
16,전라북도
17,제주도
31,충청남도
11,충청북도
