CNT,JUSO_SIDO
20,강원도
116,경기도
54,경상남도
29,경상북도
19,광주시
26,대구시
20,대전시
25,부산시
54,서울시
4,세종시
12,울산시
63,인천시
32,전라남도
30,전라북도
16,제주도
34,충청남도
32,충청북도
