CNT,JUSO_SIDO
12,강원도
62,경기도
13,경상남도
11,경상북도
1,광주시
6,대구시
2,대전시
7,부산시
4,서울시
1,세종시
2,울산시
36,인천시
91,전라남도
12,전라북도
11,충청남도
6,충청북도
