CNT,JUSO_SIDO
5,강원도
22,경기도
5,경상남도
4,경상북도
3,대구시
6,대전시
5,부산시
1,서울시
3,울산시
6,인천시
4,전라남도
2,전라북도
7,충청남도
4,충청북도
