CNT,JUSO_SIDO
5,강원도
32,경기도
11,경상남도
5,경상북도
2,광주시
3,대구시
1,대전시
2,부산시
5,서울시
6,인천시
5,전라남도
4,전라북도
2,제주도
4,충청남도
8,충청북도
