CNT,JUSO_SIDO
121,강원도
775,경기도
429,경상남도
128,경상북도
72,광주시
109,대구시
94,대전시
278,부산시
266,서울시
15,세종시
74,울산시
231,인천시
156,전라남도
97,전라북도
174,제주도
178,충청남도
139,충청북도
