CNT,JUSO_SIDO
10,강원도
68,경기도
21,경상남도
7,경상북도
4,광주시
9,대구시
30,대전시
9,부산시
11,서울시
22,울산시
20,인천시
26,전라남도
30,전라북도
24,충청남도
16,충청북도
