CNT,JUSO_SIDO
171,강원도
961,경기도
459,경상남도
207,경상북도
120,광주시
120,대구시
172,대전시
212,부산시
333,서울시
30,세종시
57,울산시
306,인천시
226,전라남도
141,전라북도
170,제주도
212,충청남도
171,충청북도
