CNT,JUSO_SIDO
128,강원도
934,경기도
317,경상남도
189,경상북도
129,광주시
172,대구시
120,대전시
375,부산시
562,서울시
33,세종시
86,울산시
357,인천시
306,전라남도
131,전라북도
341,제주도
190,충청남도
145,충청북도
