CNT,JUSO_SIDO
64,강원도
630,경기도
241,경상남도
130,경상북도
82,광주시
162,대구시
129,대전시
195,부산시
413,서울시
23,세종시
87,울산시
308,인천시
272,전라남도
84,전라북도
518,제주도
107,충청남도
80,충청북도
