CNT,JUSO_SIDO
129,강원도
1132,경기도
338,경상남도
231,경상북도
114,광주시
286,대구시
210,대전시
351,부산시
628,서울시
29,세종시
157,울산시
460,인천시
385,전라남도
112,전라북도
702,제주도
194,충청남도
156,충청북도
