CNT,CONVAL,EXTRACT_DE
44,지프 랭글러,202301
39,지프 랭글러,202302
61,지프 랭글러,202303
76,지프 랭글러,202304
138,지프 랭글러,202305
235,지프 랭글러,202306
142,지프 랭글러,202307
168,지프 랭글러,202308
126,지프 랭글러,202309
139,지프 랭글러,202310
128,지프 랭글러,202311
118,지프 랭글러,202312
69,지프 랭글러,202401
66,지프 랭글러,202402
94,지프 랭글러,202403
121,지프 랭글러,202404
121,지프 랭글러,202405
86,지프 랭글러,202406
