CNT,JUSO_SIDO
8,강원도
62,경기도
11,경상남도
4,경상북도
7,광주시
3,대구시
3,대전시
1,부산시
18,서울시
1,세종시
4,울산시
15,인천시
8,전라남도
8,전라북도
3,제주도
15,충청남도
6,충청북도
