CNT,CONVAL,EXTRACT_DE
1,재규어 F-페이스,202302
2,재규어 F-페이스,202303
1,재규어 F-페이스,202304
3,재규어 F-페이스,202305
13,재규어 F-페이스,202306
4,재규어 F-페이스,202307
2,재규어 F-페이스,202308
2,재규어 F-페이스,202309
3,재규어 F-페이스,202310
