CNT,JUSO_SIDO
195,강원도
993,경기도
735,경상남도
210,경상북도
58,광주시
141,대구시
96,대전시
252,부산시
463,서울시
35,세종시
216,울산시
211,인천시
181,전라남도
111,전라북도
180,제주도
166,충청남도
136,충청북도
