CNT,CONVAL,EXTRACT_DE
1,테슬라 모델 3,202301
15,테슬라 모델 3,202302
242,테슬라 모델 3,202303
22,테슬라 모델 3,202304
93,테슬라 모델 3,202305
161,테슬라 모델 3,202306
17,테슬라 모델 3,202307
1,테슬라 모델 3,202309
15,테슬라 모델 3,202403
1716,테슬라 모델 3,202404
3542,테슬라 모델 3,202405
1753,테슬라 모델 3,202406
