CNT,JUSO_SIDO
151,강원도
1233,경기도
567,경상남도
222,경상북도
172,광주시
152,대구시
180,대전시
350,부산시
625,서울시
19,세종시
70,울산시
409,인천시
483,전라남도
181,전라북도
339,제주도
254,충청남도
180,충청북도
