CNT,JUSO_SIDO
6,강원도
45,경기도
11,경상남도
4,경상북도
5,광주시
5,대구시
4,대전시
9,부산시
13,서울시
3,세종시
5,울산시
5,인천시
7,전라남도
5,전라북도
4,제주도
5,충청남도
5,충청북도
