CNT,JUSO_SIDO
23,강원도
243,경기도
86,경상남도
36,경상북도
21,광주시
24,대구시
16,대전시
39,부산시
76,서울시
10,세종시
12,울산시
128,인천시
81,전라남도
20,전라북도
75,제주도
45,충청남도
29,충청북도
