CNT,JUSO_SIDO
83,강원도
309,경기도
90,경상남도
77,경상북도
28,광주시
40,대구시
27,대전시
73,부산시
73,서울시
7,세종시
22,울산시
97,인천시
67,전라남도
49,전라북도
26,제주도
83,충청남도
80,충청북도
