CNT,JUSO_SIDO
158,강원도
1357,경기도
556,경상남도
255,경상북도
136,광주시
209,대구시
175,대전시
531,부산시
735,서울시
46,세종시
239,울산시
821,인천시
713,전라남도
162,전라북도
551,제주도
285,충청남도
208,충청북도
