CNT,JUSO_SIDO
79,강원도
742,경기도
297,경상남도
115,경상북도
87,광주시
96,대구시
124,대전시
238,부산시
277,서울시
22,세종시
54,울산시
259,인천시
307,전라남도
118,전라북도
295,제주도
180,충청남도
118,충청북도
