CNT,JUSO_SIDO
132,강원도
856,경기도
354,경상남도
191,경상북도
99,광주시
134,대구시
118,대전시
222,부산시
383,서울시
37,세종시
110,울산시
555,인천시
642,전라남도
109,전라북도
280,제주도
185,충청남도
152,충청북도
