CNT,JUSO_SIDO
68,강원도
154,경기도
54,경상남도
12,경상북도
7,광주시
3,대구시
126,대전시
29,부산시
117,울산시
30,인천시
40,전라남도
113,전라북도
50,충청남도
44,충청북도
