CNT,JUSO_SIDO
39,강원도
252,경기도
61,경상남도
49,경상북도
32,광주시
41,대구시
57,대전시
117,부산시
97,서울시
8,세종시
35,울산시
130,인천시
58,전라남도
32,전라북도
153,제주도
63,충청남도
56,충청북도
