CNT,JUSO_SIDO
109,강원도
1088,경기도
233,경상남도
159,경상북도
74,광주시
154,대구시
85,대전시
251,부산시
487,서울시
35,세종시
269,울산시
345,인천시
171,전라남도
129,전라북도
248,제주도
154,충청남도
118,충청북도
