CNT,JUSO_SIDO
186,강원도
1404,경기도
422,경상남도
240,경상북도
102,광주시
200,대구시
124,대전시
396,부산시
561,서울시
29,세종시
333,울산시
458,인천시
183,전라남도
152,전라북도
292,제주도
224,충청남도
164,충청북도
