CNT,JUSO_SIDO
9,강원도
38,경기도
5,경상남도
12,경상북도
3,광주시
4,대구시
1,대전시
7,부산시
7,서울시
20,울산시
9,인천시
7,전라남도
12,전라북도
11,충청남도
8,충청북도
