CNT,JUSO_SIDO
272,강원도
1722,경기도
470,경상남도
356,경상북도
139,광주시
261,대구시
241,대전시
311,부산시
824,서울시
34,세종시
766,울산시
496,인천시
294,전라남도
266,전라북도
578,제주도
325,충청남도
227,충청북도
