CNT,CONVAL,EXTRACT_DE
1,토요타 알파드,202307
17,토요타 알파드,202308
180,토요타 알파드,202309
107,토요타 알파드,202310
155,토요타 알파드,202311
42,토요타 알파드,202312
62,토요타 알파드,202401
67,토요타 알파드,202402
31,토요타 알파드,202403
84,토요타 알파드,202404
46,토요타 알파드,202405
68,토요타 알파드,202406
