CNT,JUSO_SIDO
3,강원도
18,경기도
2,경상남도
1,경상북도
1,광주시
12,대구시
6,부산시
1,서울시
6,울산시
3,인천시
14,전라남도
2,전라북도
6,제주도
5,충청북도
