CNT,JUSO_SIDO
84,강원도
376,경기도
166,경상남도
110,경상북도
24,광주시
58,대구시
53,대전시
85,부산시
97,서울시
9,세종시
36,울산시
143,인천시
111,전라남도
44,전라북도
88,제주도
91,충청남도
71,충청북도
