CNT,JUSO_SIDO
14,강원도
87,경기도
32,경상남도
17,경상북도
12,광주시
21,대구시
7,대전시
25,부산시
22,서울시
1,세종시
3,울산시
26,인천시
15,전라남도
16,전라북도
27,제주도
14,충청남도
11,충청북도
